SysOrderId,InstrumentId,UserId,FrontId,Timestamp,LocalTime,InsertLocalTime,Buy,OrderPrice,OrderVol,FirstTradeLocalTime,LastTradeLocalTime,TradeVol,AverageTradePrice,Tick2Trade,Tick2Recv,Order2Ack,Order2FrontAck
10089047#22088,128015.SZ,Oes000000000,-1,'10:19:56.100','20221201 10:19:53.582819179','20221201 10:19:53.582828588',0,124.500000,400,'20221201 10:19:53.979551008','20221201 10:19:53.979551008',40,124.500000,9409,657,3721159,-1
10089048#22089,128015.SZ,Oes000000000,-1,'10:19:56.100','20221201 10:19:53.582849947','20221201 10:19:53.582858388',0,124.500000,400,'','',0,0.000000,8441,419,3714939,-1
10089094#22112,128015.SZ,Oes000000000,-1,'10:20:02.240','20221201 10:19:59.720883244','20221201 10:19:59.720904273',1,124.619000,640,'20221201 10:19:59.974091972','20221201 10:19:59.974091972',640,124.619000,21029,617,2353136,-1
10089095#22113,128015.SZ,Oes000000000,-1,'10:20:02.240','20221201 10:19:59.723756788','20221201 10:19:59.723769531',1,124.619000,100,'','',0,0.000000,12743,496,2343649,-1
10089096#22114,128015.SZ,Oes000000000,-1,'10:20:02.240','20221201 10:19:59.723769188','20221201 10:19:59.723783106',1,124.619000,100,'','',0,0.000000,13918,2131,2370981,-1
10089111#22123,128015.SZ,Oes000000000,-1,'10:20:04.780','20221201 10:20:02.260110004','20221201 10:20:02.260132953',1,124.449000,960,'','',0,0.000000,22949,711,2682572,-1
10089112#22124,128015.SZ,Oes000000000,-1,'10:20:04.780','20221201 10:20:02.263156012','20221201 10:20:02.263174403',1,124.449000,90,'','',0,0.000000,18391,550,3253822,-1
10089156#22146,128015.SZ,Oes000000000,-1,'10:20:08.120','20221201 10:20:05.599412792','20221201 10:20:05.599451721',0,124.604000,230,'','',0,0.000000,38929,743,3328805,-1
10089238#22190,128015.SZ,Oes000000000,-1,'10:20:23.920','20221201 10:20:21.400593639','20221201 10:20:21.400608449',0,124.200000,440,'20221201 10:20:21.403960828','20221201 10:20:22.093477536',440,124.200000,14810,559,3304783,-1
10089239#22191,128015.SZ,Oes000000000,-1,'10:20:23.920','20221201 10:20:21.404343989','20221201 10:20:21.404354674',0,124.200000,380,'20221201 10:20:22.093503467','20221201 10:20:22.093503467',380,124.200000,10685,640,3533214,-1
10089240#22192,128015.SZ,Oes000000000,-1,'10:20:23.920','20221201 10:20:21.404563482','20221201 10:20:21.404572545',0,124.200000,280,'20221201 10:20:22.093534399','20221201 10:20:22.093534399',140,124.200000,9063,533,3360666,-1
10089241#22193,128015.SZ,Oes000000000,-1,'10:20:23.920','20221201 10:20:21.404585516','20221201 10:20:21.404594412',0,124.200000,280,'','',0,0.000000,8896,525,3386019,-1
10089242#22194,128015.SZ,Oes000000000,-1,'10:20:23.930','20221201 10:20:21.408668873','20221201 10:20:21.408677665',0,124.182000,100,'20221201 10:20:21.734362608','20221201 10:20:21.734362608',100,124.182000,8792,643,3515546,-1
10089255#22200,128015.SZ,Oes000000000,-1,'10:20:26.050','20221201 10:20:23.527572177','20221201 10:20:23.527613581',0,124.320000,130,'','',0,0.000000,41404,1043,3384887,-1
10089396#22279,128015.SZ,Oes000000000,-1,'10:20:48.030','20221201 10:20:45.512477491','20221201 10:20:45.512497654',1,124.870000,60,'20221201 10:20:45.516590672','20221201 10:20:45.516590672',60,124.870000,20163,667,3412468,-1
10089397#22280,128015.SZ,Oes000000000,-1,'10:20:48.030','20221201 10:20:45.512530456','20221201 10:20:45.512542382',1,124.870000,60,'20221201 10:20:45.516620905','20221201 10:20:45.516620905',60,124.870000,11926,475,3399619,-1
10089400#22281,128015.SZ,Oes000000000,-1,'10:20:48.040','20221201 10:20:45.517455857','20221201 10:20:45.517468207',1,124.838000,80,'','',0,0.000000,12350,541,3155338,-1
10089401#22282,128015.SZ,Oes000000000,-1,'10:20:48.040','20221201 10:20:45.517643582','20221201 10:20:45.517653376',1,124.838000,80,'','',0,0.000000,9794,636,3004547,-1
10089432#22299,128015.SZ,Oes000000000,-1,'10:20:55.400','20221201 10:20:52.878513178','20221201 10:20:52.878545229',1,124.909000,40,'20221201 10:20:52.881721763','20221201 10:20:52.881721763',40,124.909000,32051,720,3137783,-1
10089433#22300,128015.SZ,Oes000000000,-1,'10:20:55.400','20221201 10:20:52.882394683','20221201 10:20:52.882407622',1,124.909000,40,'20221201 10:20:53.747501482','20221201 10:20:53.747501482',40,124.909000,12939,634,2467177,-1
10089434#22301,128015.SZ,Oes000000000,-1,'10:20:55.400','20221201 10:20:52.882408214','20221201 10:20:52.882420247',1,124.910000,280,'20221201 10:20:53.743384938','20221201 10:20:53.747473292',280,124.910000,12033,1350,2479580,-1
10089602#22397,128015.SZ,Oes000000000,-1,'10:21:17.950','20221201 10:21:15.426818948','20221201 10:21:15.426864462',1,124.500000,170,'','',0,0.000000,45514,681,3477770,-1
10089603#22398,128015.SZ,Oes000000000,-1,'10:21:17.950','20221201 10:21:15.426842310','20221201 10:21:15.426887812',1,124.500000,170,'','',0,0.000000,45502,31816,3495322,-1
10089664#22433,128015.SZ,Oes000000000,-1,'10:21:24.500','20221201 10:21:21.972216245','20221201 10:21:21.972262415',1,124.472000,1130,'','',0,0.000000,46170,758,2398363,-1
10089665#22434,128015.SZ,Oes000000000,-1,'10:21:24.500','20221201 10:21:21.972251855','20221201 10:21:21.972284061',1,124.472000,1130,'','',0,0.000000,32206,18618,2424554,-1
10089701#22453,128015.SZ,Oes000000000,-1,'10:21:28.280','20221201 10:21:25.753283797','20221201 10:21:25.753379544',1,124.671000,370,'','',0,0.000000,95747,733,2565819,-1
10089779#22496,128015.SZ,Oes000000000,-1,'10:21:39.600','20221201 10:21:37.078108342','20221201 10:21:37.078122166',0,124.671000,340,'','',0,0.000000,13824,702,3411622,-1
10089878#22548,128015.SZ,Oes000000000,-1,'10:21:46.340','20221201 10:21:43.811192421','20221201 10:21:43.811208643',1,124.929000,620,'20221201 10:21:43.814277863','20221201 10:21:43.814277863',90,124.929000,16222,637,3032584,-1
10089879#22549,128015.SZ,Oes000000000,-1,'10:21:46.340','20221201 10:21:43.811235799','20221201 10:21:43.811249348',1,124.929000,90,'','',0,0.000000,13549,485,3060566,-1
10089880#22550,128015.SZ,Oes000000000,-1,'10:21:46.340','20221201 10:21:43.813181545','20221201 10:21:43.813193800',1,124.929000,90,'','',0,0.000000,12255,639,3015477,-1
10089883#22552,128015.SZ,Oes000000000,-1,'10:21:46.890','20221201 10:21:44.359202156','20221201 10:21:44.359218705',1,125.000000,2530,'20221201 10:21:44.362577074','20221201 10:21:44.362867009',2530,125.000000,16549,654,3311782,-1
10089940#22584,128015.SZ,Oes000000000,-1,'10:21:54.060','20221201 10:21:51.536741524','20221201 10:21:51.536787049',0,125.109000,700,'','',0,0.000000,45525,672,3438190,-1
10089941#22585,128015.SZ,Oes000000000,-1,'10:21:54.060','20221201 10:21:51.536755597','20221201 10:21:51.536811694',0,125.109000,700,'','',0,0.000000,56097,42221,3453478,-1
10089942#22586,128015.SZ,Oes000000000,-1,'10:21:54.060','20221201 10:21:51.536787434','20221201 10:21:51.536822553',0,125.109000,700,'','',0,0.000000,35119,25623,3481441,-1
10089956#22591,128015.SZ,Oes000000000,-1,'10:21:55.800','20221201 10:21:53.267447648','20221201 10:21:53.267467001',1,125.132000,20,'20221201 10:21:53.269867648','20221201 10:21:53.269867648',20,125.132000,19353,527,2367384,-1
10089957#22592,128015.SZ,Oes000000000,-1,'10:21:55.800','20221201 10:21:53.269914353','20221201 10:21:53.269927019',1,125.132000,20,'20221201 10:21:53.404746643','20221201 10:21:53.404746643',20,125.132000,12666,587,2203372,-1
10089958#22593,128015.SZ,Oes000000000,-1,'10:21:55.880','20221201 10:21:53.351108431','20221201 10:21:53.351122484',1,125.148000,140,'20221201 10:21:53.354156739','20221201 10:21:53.354156739',140,125.148000,14053,556,2990003,-1
10090002#22620,128015.SZ,Oes000000000,-1,'10:22:01.250','20221201 10:21:58.722157432','20221201 10:21:58.722172207',0,125.166000,80,'','',0,0.000000,14775,474,3201518,-1
10090011#22624,128015.SZ,Oes000000000,-1,'10:22:02.120','20221201 10:21:59.594803884','20221201 10:21:59.594819098',1,125.270000,530,'','',0,0.000000,15214,515,2570740,-1
10090013#22625,128015.SZ,Oes000000000,-1,'10:22:02.130','20221201 10:21:59.602595541','20221201 10:21:59.602605907',1,125.420000,330,'20221201 10:21:59.605015960','20221201 10:21:59.605053754',200,125.420000,10366,567,2374632,-1
10090014#22626,128015.SZ,Oes000000000,-1,'10:22:02.130','20221201 10:21:59.603513390','20221201 10:21:59.603523909',1,125.420000,200,'','',0,0.000000,10519,648,2431386,-1
10090017#22627,128015.SZ,Oes000000000,-1,'10:22:02.150','20221201 10:21:59.617912101','20221201 10:21:59.617922331',1,125.494000,30,'','',0,0.000000,10230,484,2449000,-1
10090018#22628,128015.SZ,Oes000000000,-1,'10:22:02.150','20221201 10:21:59.617926905','20221201 10:21:59.617936992',1,125.500000,300,'20221201 10:21:59.620512196','20221201 10:21:59.620784885',300,125.500000,10087,681,2483913,-1
10090020#22629,128015.SZ,Oes000000000,-1,'10:22:02.160','20221201 10:21:59.632333438','20221201 10:21:59.632342818',1,125.548000,30,'20221201 10:21:59.635768334','20221201 10:21:59.635768334',30,125.518000,9380,644,3349736,-1
10090021#22630,128015.SZ,Oes000000000,-1,'10:22:02.170','20221201 10:21:59.640681698','20221201 10:21:59.640693392',0,125.550000,150,'20221201 10:21:59.644178444','20221201 10:21:59.644178444',150,125.558000,11694,591,3445860,-1
10090022#22631,128015.SZ,Oes000000000,-1,'10:22:02.170','20221201 10:21:59.643128008','20221201 10:21:59.643137540',0,125.550000,180,'20221201 10:21:59.646313405','20221201 10:21:59.646393673',180,125.558056,9532,628,3134374,-1
10090023#22632,128015.SZ,Oes000000000,-1,'10:22:02.180','20221201 10:21:59.650552806','20221201 10:21:59.650563934',1,125.600000,330,'20221201 10:21:59.653900541','20221201 10:21:59.654165731',330,125.600000,11128,758,3291775,-1
10090029#22636,128015.SZ,Oes000000000,-1,'10:22:02.810','20221201 10:22:00.279718681','20221201 10:22:00.279733456',0,126.108000,290,'20221201 10:22:00.286101807','20221201 10:22:00.286101807',110,126.108000,14775,564,3480243,-1
10090030#22637,128015.SZ,Oes000000000,-1,'10:22:02.810','20221201 10:22:00.283879311','20221201 10:22:00.283888716',0,126.059000,260,'20221201 10:22:00.287449633','20221201 10:22:00.287449633',30,126.076000,9405,646,3524460,-1
10090032#22638,128015.SZ,Oes000000000,-1,'10:22:02.810','20221201 10:22:00.284005064','20221201 10:22:00.284014064',0,126.059000,260,'','',0,0.000000,9000,476,3537182,-1
10090033#22639,128015.SZ,Oes000000000,-1,'10:22:02.810','20221201 10:22:00.284017293','20221201 10:22:00.284025908',0,126.059000,260,'','',0,0.000000,8615,618,3528203,-1
10090034#22640,128015.SZ,Oes000000000,-1,'10:22:02.810','20221201 10:22:00.284182138','20221201 10:22:00.284192023',0,126.055000,190,'20221201 10:22:00.287639014','20221201 10:22:00.287639014',190,126.055000,9885,468,3407033,-1
10090038#22641,128015.SZ,Oes000000000,-1,'10:22:02.820','20221201 10:22:00.288551716','20221201 10:22:00.288561027',0,126.055000,190,'','',0,0.000000,9311,585,3416449,-1
10090039#22642,128015.SZ,Oes000000000,-1,'10:22:02.820','20221201 10:22:00.288564343','20221201 10:22:00.288573321',0,126.055000,190,'','',0,0.000000,8978,625,3437148,-1
10090040#22643,128015.SZ,Oes000000000,-1,'10:22:02.820','20221201 10:22:00.288576387','20221201 10:22:00.288586943',0,126.055000,190,'','',0,0.000000,10556,1425,3544394,-1
10090041#22644,128015.SZ,Oes000000000,-1,'10:22:02.820','20221201 10:22:00.288588672','20221201 10:22:00.288597363',0,126.055000,190,'','',0,0.000000,8691,707,3534207,-1
10090042#22645,128015.SZ,Oes000000000,-1,'10:22:02.820','20221201 10:22:00.288609745','20221201 10:22:00.288618674',0,126.055000,190,'','',0,0.000000,8929,527,3513115,-1
10090043#22646,128015.SZ,Oes000000000,-1,'10:22:02.820','20221201 10:22:00.288632002','20221201 10:22:00.288643374',0,126.048000,190,'','',0,0.000000,11372,508,3488595,-1
10090044#22647,128015.SZ,Oes000000000,-1,'10:22:02.820','20221201 10:22:00.292773410','20221201 10:22:00.292782814',0,126.000000,500,'20221201 10:22:00.296086362','20221201 10:22:00.296150020',410,126.004829,9404,469,3263842,-1
10090045#22648,128015.SZ,Oes000000000,-1,'10:22:02.820','20221201 10:22:00.292990724','20221201 10:22:00.292999942',0,126.000000,450,'','',0,0.000000,9218,449,3187016,-1
10090046#22649,128015.SZ,Oes000000000,-1,'10:22:02.820','20221201 10:22:00.296410260','20221201 10:22:00.296419804',0,126.018000,110,'','',0,0.000000,9544,589,3289475,-1
10090047#22650,128015.SZ,Oes000000000,-1,'10:22:02.830','20221201 10:22:00.304790931','20221201 10:22:00.304800785',0,125.976000,100,'','',0,0.000000,9854,618,3368579,-1
10090052#22654,128015.SZ,Oes000000000,-1,'10:22:03.270','20221201 10:22:00.737223510','20221201 10:22:00.737237643',0,125.890000,50,'20221201 10:22:00.740599218','20221201 10:22:00.740599218',50,125.890000,14133,685,3328213,-1
10090107#22678,128015.SZ,Oes000000000,-1,'10:22:08.750','20221201 10:22:06.223188200','20221201 10:22:06.223205605',0,125.960000,70,'20221201 10:22:06.229973669','20221201 10:22:06.229973669',70,125.960000,17405,546,3427555,-1
10090108#22679,128015.SZ,Oes000000000,-1,'10:22:08.750','20221201 10:22:06.226499858','20221201 10:22:06.226510755',0,125.960000,70,'','',0,0.000000,10897,574,3362578,-1
10090109#22680,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.226603608','20221201 10:22:06.226616725',0,125.960000,70,'','',0,0.000000,13117,695,3302858,-1
10090110#22681,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.227270806','20221201 10:22:06.227283966',0,125.953000,50,'20221201 10:22:06.230560797','20221201 10:22:06.230560797',50,125.953000,13160,651,3236760,-1
10090111#22682,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.227383891','20221201 10:22:06.227394407',0,125.953000,50,'','',0,0.000000,10516,465,3196748,-1
10090112#22683,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.229532382','20221201 10:22:06.229542402',0,125.953000,50,'','',0,0.000000,10020,592,3464930,-1
10090113#22684,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.229683073','20221201 10:22:06.229693251',0,125.953000,50,'','',0,0.000000,10178,491,3353041,-1
10090114#22685,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.229758713','20221201 10:22:06.229767814',0,125.953000,50,'','',0,0.000000,9101,609,3317110,-1
10090115#22686,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.230807958','20221201 10:22:06.230818297',0,125.953000,50,'','',0,0.000000,10339,544,3384500,-1
10090116#22687,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.230820657','20221201 10:22:06.230829830',0,125.953000,50,'','',0,0.000000,9173,641,3373342,-1
10090117#22688,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.230995920','20221201 10:22:06.231005815',0,125.953000,50,'','',0,0.000000,9895,528,3366564,-1
10090118#22689,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.231017335','20221201 10:22:06.231026840',0,125.953000,50,'','',0,0.000000,9505,464,3345889,-1
10090122#22690,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.231197594','20221201 10:22:06.231207100',0,125.953000,50,'','',0,0.000000,9506,568,3386750,-1
10090123#22691,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.231228568','20221201 10:22:06.231237825',0,125.953000,50,'','',0,0.000000,9257,562,3356275,-1
10090124#22692,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.231250392','20221201 10:22:06.231259730',0,125.953000,50,'','',0,0.000000,9338,605,3356951,-1
10090125#22693,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.231551942','20221201 10:22:06.231563904',0,125.932000,100,'20221201 10:22:06.234960455','20221201 10:22:06.234960455',90,125.932000,11962,662,3347392,-1
10090126#22694,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.231591603','20221201 10:22:06.231601333',0,125.932000,100,'','',0,0.000000,9730,468,3395526,-1
10090127#22695,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.233753100','20221201 10:22:06.233762573',0,125.932000,100,'','',0,0.000000,9473,669,3534709,-1
10090128#22696,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.233765317','20221201 10:22:06.233774764',0,125.932000,100,'','',0,0.000000,9447,553,3606414,-1
10090129#22697,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.233840912','20221201 10:22:06.233850977',0,125.932000,100,'','',0,0.000000,10065,566,3557406,-1
10090130#22698,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.234069508','20221201 10:22:06.234079799',0,125.932000,100,'','',0,0.000000,10291,615,3420586,-1
10090131#22699,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.234244672','20221201 10:22:06.234256653',0,125.932000,100,'','',0,0.000000,11981,670,3280205,-1
10090132#22700,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.235152926','20221201 10:22:06.235162584',0,125.932000,100,'','',0,0.000000,9658,635,3259763,-1
10090133#22701,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.235359950','20221201 10:22:06.235370576',0,125.932000,100,'','',0,0.000000,10626,601,3208491,-1
10090134#22702,128015.SZ,Oes000000000,-1,'10:22:08.760','20221201 10:22:06.235654471','20221201 10:22:06.235664142',0,125.932000,90,'','',0,0.000000,9671,641,3272122,-1
10090135#22703,128015.SZ,Oes000000000,-1,'10:22:08.770','20221201 10:22:06.244043476','20221201 10:22:06.244053679',0,125.862000,70,'20221201 10:22:06.247569216','20221201 10:22:06.247569216',70,125.862000,10203,644,3487400,-1
10090136#22704,128015.SZ,Oes000000000,-1,'10:22:08.770','20221201 10:22:06.244692709','20221201 10:22:06.244702593',0,125.862000,70,'','',0,0.000000,9884,558,3384675,-1
10090137#22705,128015.SZ,Oes000000000,-1,'10:22:08.770','20221201 10:22:06.245508405','20221201 10:22:06.245517755',0,125.862000,70,'','',0,0.000000,9350,585,3887129,-1
10090138#22706,128015.SZ,Oes000000000,-1,'10:22:08.770','20221201 10:22:06.245547960','20221201 10:22:06.245556878',0,125.862000,70,'','',0,0.000000,8918,587,3848505,-1
10090139#22707,128015.SZ,Oes000000000,-1,'10:22:08.770','20221201 10:22:06.245743480','20221201 10:22:06.245752835',0,125.862000,70,'','',0,0.000000,9355,625,3652964,-1
10090140#22708,128015.SZ,Oes000000000,-1,'10:22:08.780','20221201 10:22:06.247937370','20221201 10:22:06.247946239',0,125.862000,70,'','',0,0.000000,8869,575,3307480,-1
10090168#22711,128015.SZ,Oes000000000,-1,'10:22:08.780','20221201 10:22:06.256922022','20221201 10:22:06.256934281',0,125.795000,400,'20221201 10:22:06.260310448','20221201 10:22:06.263162263',290,125.795483,12259,827,3375796,-1
10090169#22712,128015.SZ,Oes000000000,-1,'10:22:08.790','20221201 10:22:06.258384389','20221201 10:22:06.258393733',0,125.795000,400,'20221201 10:22:06.264559341','20221201 10:22:06.264559341',260,125.795000,9344,537,3384382,-1
10090170#22713,128015.SZ,Oes000000000,-1,'10:22:08.790','20221201 10:22:06.258486969','20221201 10:22:06.258497027',0,125.795000,400,'','',0,0.000000,10058,515,3318164,-1
10090174#22714,128015.SZ,Oes000000000,-1,'10:22:08.790','20221201 10:22:06.261225128','20221201 10:22:06.261236544',0,125.783000,590,'20221201 10:22:06.264481529','20221201 10:22:06.264516297',590,125.785339,11416,609,3217947,-1
10090175#22715,128015.SZ,Oes000000000,-1,'10:22:08.790','20221201 10:22:06.262548547','20221201 10:22:06.262558461',0,125.783000,590,'20221201 10:22:06.265854844','20221201 10:22:06.266216879',590,125.783000,9914,689,3256711,-1
10090176#22716,128015.SZ,Oes000000000,-1,'10:22:08.790','20221201 10:22:06.262643854','20221201 10:22:06.262654341',0,125.783000,590,'20221201 10:22:06.268458129','20221201 10:22:06.268501924',240,125.783000,10487,528,3264127,-1
10090177#22717,128015.SZ,Oes000000000,-1,'10:22:08.790','20221201 10:22:06.262656010','20221201 10:22:06.262664919',0,125.783000,590,'','',0,0.000000,8909,521,3253875,-1
